video_id,title,url,published_at,duration,playlist_or_source,include_wave,skip_reason,caption_status
1kc2UgHZwCo,Vectric V8 Tutorials - Creating a Carved Recess,https://www.youtube.com/watch?v=1kc2UgHZwCo,,1014.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
qp1ujN939N4,Vectric V8 Tutorials - Creating a Dished Recess,https://www.youtube.com/watch?v=qp1ujN939N4,,1321.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
nAKzdGm8pt4,Vectric V8 Tutorials - Dimensions Tool Guide,https://www.youtube.com/watch?v=nAKzdGm8pt4,,519.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
mrptlaPi5ng,Vectric V8 Tutorials - Extrude and Weave Guide,https://www.youtube.com/watch?v=mrptlaPi5ng,,2391.0,CHANNEL,skip,decorative extrude/weave,
ocHLRtiZj3U,Vectric V8 Tutorials - Five Star 2.5D Toolpathing,https://www.youtube.com/watch?v=ocHLRtiZj3U,,1133.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
6QHdqhkYQyw,Vectric V8 Tutorials - Five Star Drawing,https://www.youtube.com/watch?v=6QHdqhkYQyw,,1808.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
Y-vf7NdiCiA,Vectric V8 Tutorials - Fleur De Lys 3D Modeling,https://www.youtube.com/watch?v=Y-vf7NdiCiA,,1268.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
CvdYLmZ0yI0,Vectric V8 Tutorials - Fleur De Lys 3D Toolpathing,https://www.youtube.com/watch?v=CvdYLmZ0yI0,,1294.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
PlwkFTMh8uI,Vectric V8 Tutorials - Getting Help Guide,https://www.youtube.com/watch?v=PlwkFTMh8uI,,567.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
-1ZexVOlQe4,Vectric V8 Tutorials - Golf Award 3D Assembly,https://www.youtube.com/watch?v=-1ZexVOlQe4,,1500.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
AFHtHXKA_KA,Vectric V8 Tutorials - Golf Award 3D Toolpathing,https://www.youtube.com/watch?v=AFHtHXKA_KA,,833.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
rxKX2B6-NUY,Vectric V8 Tutorials - Gothic Quatrefoil 2.5D Toolpathing,https://www.youtube.com/watch?v=rxKX2B6-NUY,,2026.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
95ix3sGzue8,Vectric V8 Tutorials - Howling Wolf,https://www.youtube.com/watch?v=95ix3sGzue8,,1720.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
muJ3pCQkb0g,Vectric V8 Tutorials - Image to Vector Logo,https://www.youtube.com/watch?v=muJ3pCQkb0g,,1155.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
sKDjNBKty3A,Vectric V8 Tutorials - Import 3D Toolpath,https://www.youtube.com/watch?v=sKDjNBKty3A,,1322.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
RXwA0owc9zw,Vectric V8 Tutorials - Import and Unwrap Rotary 3D Models,https://www.youtube.com/watch?v=RXwA0owc9zw,,1234.0,CHANNEL,skip,rotary/wrapped post-lean,
7s5tTQ8_OcM,Vectric V8 Tutorials - Imported Vector Guide,https://www.youtube.com/watch?v=7s5tTQ8_OcM,,1178.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
NVnjM60FneQ,Vectric V8 Tutorials - Importing Flower Model,https://www.youtube.com/watch?v=NVnjM60FneQ,,1235.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
f-_GdNGQf9E,Vectric V8 Tutorials - Interface Guide,https://www.youtube.com/watch?v=f-_GdNGQf9E,,1105.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
NrxXpGS9ZD4,Vectric V8 Tutorials - Introduction to 3D Modeling,https://www.youtube.com/watch?v=NrxXpGS9ZD4,,789.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
rqvH4ToBJiM,Vectric V8 Tutorials - Lake Side Cabin 3D Modeling,https://www.youtube.com/watch?v=rqvH4ToBJiM,,1971.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
6YvnIHIIKNU,Vectric V8 Tutorials - Layer Guide,https://www.youtube.com/watch?v=6YvnIHIIKNU,,1908.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
epLVZCqkOCU,Vectric V8 Tutorials - Lily Leaf 3D Modeling,https://www.youtube.com/watch?v=epLVZCqkOCU,,1797.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
ZYiHQfohfNA,Vectric V8 Tutorials - Lily Leaf Drawing,https://www.youtube.com/watch?v=ZYiHQfohfNA,,1289.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
0gfT1DbSbJ0,Vectric V8 Tutorials - Lioness 3D Modeling,https://www.youtube.com/watch?v=0gfT1DbSbJ0,,2251.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
XpylXKFpZCw,Vectric V8 Tutorials - Lioness 3D Toolpathing,https://www.youtube.com/watch?v=XpylXKFpZCw,,1103.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
nG9_QfNMT3M,Vectric V8 Tutorials - Lithophane Creation,https://www.youtube.com/watch?v=nG9_QfNMT3M,,1582.0,CHANNEL,skip,lithophane excluded,
reRrFMjKo3Q,Vectric V8 Tutorials - Loco Wheel 2D Toolpathing,https://www.youtube.com/watch?v=reRrFMjKo3Q,,1361.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
Lrt33YEHiQY,Vectric V8 Tutorials - Lotus Cottage 3D Assembly,https://www.youtube.com/watch?v=Lrt33YEHiQY,,1145.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
aG0H0Sy58Cs,Vectric V8 Tutorials - Lotus Cottage 3D Toolpathing,https://www.youtube.com/watch?v=aG0H0Sy58Cs,,1087.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
BUTYiL3UpL4,Vectric V8 Tutorials - Magic Beans 3D Modeling,https://www.youtube.com/watch?v=BUTYiL3UpL4,,1493.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
n6jW2P3GU4E,Vectric V8 Tutorials - Magic Beans 3D Toolpathing,https://www.youtube.com/watch?v=n6jW2P3GU4E,,1004.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
aCAU3bgeK2g,Vectric V8 Tutorials - Magic Beans Drawing,https://www.youtube.com/watch?v=aCAU3bgeK2g,,1595.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
S0qJTbcn_Cg,Vectric V8 Tutorials - Mantel Assembly,https://www.youtube.com/watch?v=S0qJTbcn_Cg,,1975.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
PHpr_x8gHSg,Vectric V8 Tutorials - Merging Toolpaths,https://www.youtube.com/watch?v=PHpr_x8gHSg,,844.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
UuqzRGPfw7o,Vectric V8 Tutorials - Name Plaque 2D Toolpathing,https://www.youtube.com/watch?v=UuqzRGPfw7o,,1030.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
YRlEyJJqQ8I,Vectric V8 Tutorials - Name Plaque Drawing,https://www.youtube.com/watch?v=YRlEyJJqQ8I,,1222.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
2kVi3YN2A_I,Vectric V8 Tutorials - Nested Cabinets,https://www.youtube.com/watch?v=2kVi3YN2A_I,,2181.0,CHANNEL,skip,cabinet import non-goal,
qw7dbc5d7Lc,Vectric V8 Tutorials - Nesting Guide,https://www.youtube.com/watch?v=qw7dbc5d7Lc,,2507.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
ixdibD_Egb8,Vectric V8 Tutorials - Oak Branch 3D Modeling,https://www.youtube.com/watch?v=ixdibD_Egb8,,2207.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
KehyKpIhf0Q,Vectric V8 Tutorials - Open Sign,https://www.youtube.com/watch?v=KehyKpIhf0Q,,1492.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
ScFVfR3cNNI,Vectric V8 Tutorials - Plate Production Guide,https://www.youtube.com/watch?v=ScFVfR3cNNI,,1393.0,CHANNEL,skip,production plate tool post-lean,
BlnbZBO8egQ,Vectric V8 Tutorials - Pocket Toolpath Guide,https://www.youtube.com/watch?v=BlnbZBO8egQ,,2094.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
Bih3TBRSXjo,Vectric V8 Tutorials - Quatrefoil Drawing,https://www.youtube.com/watch?v=Bih3TBRSXjo,,1541.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
yht7aa5Xfs4,Vectric V8 Tutorials - Quick Engraving Toolpath Guide,https://www.youtube.com/watch?v=yht7aa5Xfs4,,624.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
bhtVAZuZNNc,Vectric V8 Tutorials - Raised Panel 2D Toolpathing,https://www.youtube.com/watch?v=bhtVAZuZNNc,,874.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
eNJWTRRr2I4,Vectric V8 Tutorials - Rocket Drawing,https://www.youtube.com/watch?v=eNJWTRRr2I4,,860.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
GFzbohPbhlo,Vectric V8 Tutorials - Rocket Nameplate 2.5D Toolpathing,https://www.youtube.com/watch?v=GFzbohPbhlo,,958.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
AXOy1kQ9_A0,Vectric V8 Tutorials - Rotary 2.5D Toolpathing,https://www.youtube.com/watch?v=AXOy1kQ9_A0,,1480.0,CHANNEL,skip,rotary/wrapped post-lean,
bgm7YBkUv9s,Vectric V8 Tutorials - Rotary 3D Toolpathing,https://www.youtube.com/watch?v=bgm7YBkUv9s,,3051.0,CHANNEL,skip,rotary/wrapped post-lean,
QmLizEMVz38,Vectric V8 Tutorials - Shell Sign,https://www.youtube.com/watch?v=QmLizEMVz38,,2028.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
HE4KBYchoiw,Vectric V8 Tutorials - Simple Crest 3D Assembly,https://www.youtube.com/watch?v=HE4KBYchoiw,,1490.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
-YSm4vH5haU,Vectric V8 Tutorials - Teddy Bear,https://www.youtube.com/watch?v=-YSm4vH5haU,,2228.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
WuqnwELkGcY,Vectric V8 Tutorials - Text Creation Guide,https://www.youtube.com/watch?v=WuqnwELkGcY,,2623.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
gWUin4lvke8,Vectric V8 Tutorials - Tiling 3D Toolpathing,https://www.youtube.com/watch?v=gWUin4lvke8,,818.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
N0WJAfzyfLc,Vectric V8 Tutorials - Toolpath Admin and Time Estimate Guide,https://www.youtube.com/watch?v=N0WJAfzyfLc,,1213.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
3CYGD44vjss,Vectric V8 Tutorials - Toolpath Preview Guide,https://www.youtube.com/watch?v=3CYGD44vjss,,982.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
kX18cIwvQ9M,Vectric V8 Tutorials - Toolpath Saving Guide,https://www.youtube.com/watch?v=kX18cIwvQ9M,,548.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
mX01tnBH1Bs,Vectric V8 Tutorials - Toolpath Setup Sheets,https://www.youtube.com/watch?v=mX01tnBH1Bs,,860.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
i4P2wFYiVEE,Vectric V8 Tutorials - Toolpath Template Guide,https://www.youtube.com/watch?v=i4P2wFYiVEE,,1562.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
djhSF0uoA0g,Vectric V8 Tutorials - Toolpath Tiling,https://www.youtube.com/watch?v=djhSF0uoA0g,,714.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
dh0sZhLiook,Vectric V8 Tutorials - Trout 3D Modeling,https://www.youtube.com/watch?v=dh0sZhLiook,,1930.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
Inr69x86EBk,Vectric V8 Tutorials - Two Rail Sweep Guide 3D Modeling,https://www.youtube.com/watch?v=Inr69x86EBk,,2181.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
uY6UHsu0gLY,Vectric V8 Tutorials - US Buckle 2D Toolpathing,https://www.youtube.com/watch?v=uY6UHsu0gLY,,1208.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
-LnIXfmaVLk,Vectric V8 Tutorials - US Buckle Drawing,https://www.youtube.com/watch?v=-LnIXfmaVLk,,1358.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
C-8Yvujdcrk,Vectric V8 Tutorials - Vectophone 2D Toolpathing,https://www.youtube.com/watch?v=C-8Yvujdcrk,,797.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
jz5t7GeGI58,Vectric V8 Tutorials - Vectophone Drawing,https://www.youtube.com/watch?v=jz5t7GeGI58,,951.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
HD9gJqgTp4k,Vectric V8 Tutorials - Vectophone Drawing,https://www.youtube.com/watch?v=HD9gJqgTp4k,,955.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
yU1onEqRAK0,Vectric V8 Tutorials - Vector Texture 2.5D Toolpathing,https://www.youtube.com/watch?v=yU1onEqRAK0,,765.0,CHANNEL,skip,decorative texture tooling,
xiJ34g_ckUw,Vectric V8 Tutorials - Vector Texture 2D Toolpathing,https://www.youtube.com/watch?v=xiJ34g_ckUw,,961.0,CHANNEL,skip,decorative texture tooling,
9DOb-5fHPJM,Vectric V8 Tutorials - Vector Texture Drawing,https://www.youtube.com/watch?v=9DOb-5fHPJM,,1165.0,CHANNEL,skip,decorative texture tooling,
pk-YmzDbS4s,Vectric V8 Tutorials - Whats New In Aspire 8,https://www.youtube.com/watch?v=pk-YmzDbS4s,,1632.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
sghovA2vcCA,Vectric V8 Tutorials - Whats New In VCarve,https://www.youtube.com/watch?v=sghovA2vcCA,,1400.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
8wb_jKArtrs,Vectric V8 Tutorials - Whats New in Drawing Tools,https://www.youtube.com/watch?v=8wb_jKArtrs,,1435.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
cC8rnR3YNCw,Vectric V8 Tutorials - Whats New in Toolpaths,https://www.youtube.com/watch?v=cC8rnR3YNCw,,1111.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
7fN2H2hGqdo,Vectric V8 Tutorials - Whats New in the Drawing Tools,https://www.youtube.com/watch?v=7fN2H2hGqdo,,1485.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
XuUat3I4214,Vectric V8 Tutorials - Whats News In Toolpaths,https://www.youtube.com/watch?v=XuUat3I4214,,1169.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
KlR9TgRZ0ec,Vectric V8 Tutorials - Widget 2D Toolpathing,https://www.youtube.com/watch?v=KlR9TgRZ0ec,,1871.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
mqGsRdIWaLc,Vectric V8 Tutorials - Wing Spar Long,https://www.youtube.com/watch?v=mqGsRdIWaLc,,1131.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
2OIx3kVIVkE,Vectric VCarve Version 12 is OUT NOW!,https://www.youtube.com/watch?v=2OIx3kVIVkE,,425.0,CHANNEL,skip,release marketing,
fIpSvW875cw,Vectric Widget | Vector Drawing | V9,https://www.youtube.com/watch?v=fIpSvW875cw,,1834.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
HTo_MaNTozY,Vectric Widget | Vectric V11 Tutorials,https://www.youtube.com/watch?v=HTo_MaNTozY,,1307.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
qFTvqZXDp3c,Vectric at Makers Central 2022,https://www.youtube.com/watch?v=qFTvqZXDp3c,,85.0,CHANNEL,wave2,uncategorized tutorial,
er-9RlnNAXU,Vectric | Aspire | What's New V9,https://www.youtube.com/watch?v=er-9RlnNAXU,,4654.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
hJO2hSx35do,Vectric | Chicago User Group Meeting 2018,https://www.youtube.com/watch?v=hJO2hSx35do,,191.0,CHANNEL,wave2,uncategorized tutorial,
2m03zIbvk-I,Vectric | Chicago User Group Meeting 2018 | Book Now,https://www.youtube.com/watch?v=2m03zIbvk-I,,76.0,CHANNEL,wave2,uncategorized tutorial,
hMFClBMD2x8,Vectric | Cut2D Desktop | What's New V9,https://www.youtube.com/watch?v=hMFClBMD2x8,,3336.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
JUE0tKEzuPs,Vectric | Cut2D Pro | What's New V9,https://www.youtube.com/watch?v=JUE0tKEzuPs,,3833.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
ckc8fX7tb30,Vectric | Live Stream - 2 Sided Bowl Press Demonstration,https://www.youtube.com/watch?v=ckc8fX7tb30,,2836.0,CHANNEL,wave2,uncategorized tutorial,
2y9i4jpcDws,Vectric | Live Stream - Print Block Demonstration (User Group 2016),https://www.youtube.com/watch?v=2y9i4jpcDws,,1449.0,CHANNEL,wave2,uncategorized tutorial,
D9B9VOpSAPg,Vectric | Live Stream - Two Part 3D Mold - Dragons Claw,https://www.youtube.com/watch?v=D9B9VOpSAPg,,2859.0,CHANNEL,wave2,uncategorized tutorial,
gN5atnZB0hE,Vectric | Live Stream - Wave Form Demonstration,https://www.youtube.com/watch?v=gN5atnZB0hE,,2247.0,CHANNEL,wave2,uncategorized tutorial,
pKsSS9VPuo0,Vectric | Makers Central 2019 Highlights,https://www.youtube.com/watch?v=pKsSS9VPuo0,,41.0,CHANNEL,wave2,uncategorized tutorial,
JIzmhP_UQA0,Vectric | Making a Revolver,https://www.youtube.com/watch?v=JIzmhP_UQA0,,136.0,CHANNEL,wave2,uncategorized tutorial,
6cHAixXjr30,Vectric | Meeting: Charles Andries,https://www.youtube.com/watch?v=6cHAixXjr30,,171.0,CHANNEL,wave2,uncategorized tutorial,
HeBug7eGL6M,Vectric | Meeting: Dale Hellewell,https://www.youtube.com/watch?v=HeBug7eGL6M,,354.0,CHANNEL,wave2,uncategorized tutorial,
9-bFHtWU0Zc,Vectric | Meeting: Michael Tyler,https://www.youtube.com/watch?v=9-bFHtWU0Zc,,493.0,CHANNEL,wave2,uncategorized tutorial,
6NxuNPuYVIQ,Vectric | The Do-Nothing Machine,https://www.youtube.com/watch?v=6NxuNPuYVIQ,,12.0,CHANNEL,wave2,uncategorized tutorial,
RoZwJArVUYY,Vectric | V8.5 vs V9 | Vector Creation & Editing,https://www.youtube.com/watch?v=RoZwJArVUYY,,1098.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
ZvUSvxjCfX8,Vectric | VCarve Desktop | What's New V9,https://www.youtube.com/watch?v=ZvUSvxjCfX8,,3816.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
T2Eg6CzBmQE,Vectric | VCarve Pro | What's New V9,https://www.youtube.com/watch?v=T2Eg6CzBmQE,,4313.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
U_5itJYbd2Q,Vectric | What's New V9 |  Smart Snapping,https://www.youtube.com/watch?v=U_5itJYbd2Q,,28.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
8wUwAQXAQNE,Vectric | What's New V9 |  Turn and Spin Tool,https://www.youtube.com/watch?v=8wUwAQXAQNE,,31.0,CHANNEL,skip,rotary turn-and-spin,
vCWNHHt4PTM,Vectric | What's New V9 |  Two - Sided Machining,https://www.youtube.com/watch?v=vCWNHHt4PTM,,26.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
rvaTw27F6zM,Vectric | What's New V9 | Array Copy Toolpath Tool,https://www.youtube.com/watch?v=rvaTw27F6zM,,31.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
rkjOiBJ7Czc,Vectric | What's New V9 | Mirror Mode Tool,https://www.youtube.com/watch?v=rkjOiBJ7Czc,,30.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
nSJyuYeGruQ,Version 12 is OUT NOW! 🎉 #shorts,https://www.youtube.com/watch?v=nSJyuYeGruQ,,NA,CHANNEL,skip,release marketing,
5PCEnzs1A2o,Vintage Toys | In the Labs Vectric | FREE CNC Projects,https://www.youtube.com/watch?v=5PCEnzs1A2o,,1711.0,CHANNEL,skip,project/marketing fluff,
mT0Rha-lQtM,Want To Wrap Text To a Custom Shape In Vectric Software? 👀,https://www.youtube.com/watch?v=mT0Rha-lQtM,,NA,CHANNEL,wave2,defer: wrap text,
x_au-9d3Jys,Want better results from EasyCreate? 👀✨,https://www.youtube.com/watch?v=x_au-9d3Jys,,NA,CHANNEL,skip,EasyCarve/EasyCreate consumer line,
DfOgPyVN_Bg,Watch Todd Bring This Dog Lead Holder To Life On The CNC,https://www.youtube.com/watch?v=DfOgPyVN_Bg,,NA,CHANNEL,wave2,uncategorized tutorial,
mRAyqXj0l1o,We Made Three Completely Different Gifts,https://www.youtube.com/watch?v=mRAyqXj0l1o,,NA,CHANNEL,wave2,uncategorized tutorial,
HoEDkQs4mPc,"We caught up with Dean Makes about his CNC journey, favourite Vectric features & latest project 🛠️",https://www.youtube.com/watch?v=HoEDkQs4mPc,,NA,CHANNEL,wave2,uncategorized tutorial,
dER6qgnjxmU,We caught up with George from Gemintsu to chat all things CNC 🛠️✨,https://www.youtube.com/watch?v=dER6qgnjxmU,,NA,CHANNEL,wave2,uncategorized tutorial,
QKccKDi3zSs,We gave the Vectric team a bunch of completely random words and made them turn them into AI prompts,https://www.youtube.com/watch?v=QKccKDi3zSs,,NA,CHANNEL,wave2,uncategorized tutorial,
gAXrz5NXj5k,Weathervane Clock | Michael Tyler's FREE Project of the Month | Vectric,https://www.youtube.com/watch?v=gAXrz5NXj5k,,988.0,CHANNEL,skip,project/marketing fluff,
wptJEU4z97I,Welcome Sign | In the Labs Vectric | FREE CNC Projects,https://www.youtube.com/watch?v=wptJEU4z97I,,1459.0,CHANNEL,skip,project/marketing fluff,
rexeF7MvHuM,Welcome Sign | Vectric FREE CNC Projects,https://www.youtube.com/watch?v=rexeF7MvHuM,,NA,CHANNEL,skip,project/marketing fluff,
9aNSYQmxrME,What a weekend at Makers Central! 🙌,https://www.youtube.com/watch?v=9aNSYQmxrME,,NA,CHANNEL,wave2,uncategorized tutorial,
F3OJbTzwzQQ,What if every occasion had a design ready in seconds? 🎁,https://www.youtube.com/watch?v=F3OJbTzwzQQ,,NA,CHANNEL,wave2,uncategorized tutorial,
Up51KHIgTRo,What if we told you… you could make this for free right now? 👀,https://www.youtube.com/watch?v=Up51KHIgTRo,,NA,CHANNEL,wave2,uncategorized tutorial,
eHaBtuMtdV4,What is CNC? | Vectric,https://www.youtube.com/watch?v=eHaBtuMtdV4,,200.0,CHANNEL,wave2,uncategorized tutorial,
aVutDw_r8EM,What is a Design and Make CNC Project,https://www.youtube.com/watch?v=aVutDw_r8EM,,136.0,CHANNEL,wave2,uncategorized tutorial,
VD44ZRvB3LY,What is step over in CNC software? 🤔,https://www.youtube.com/watch?v=VD44ZRvB3LY,,NA,CHANNEL,wave2,uncategorized tutorial,
2vd0ets_DGk,What's New Advanced Machining Module,https://www.youtube.com/watch?v=2vd0ets_DGk,,306.0,CHANNEL,skip,what's-new marketing,
S7VscQN1TkI,What's New Version 11.55 | Vectric CNC Software,https://www.youtube.com/watch?v=S7VscQN1TkI,,835.0,CHANNEL,skip,what's-new marketing,
f0LmAy4BeJo,What's New in Aspire 4.5 & VCarve Pro 7.5,https://www.youtube.com/watch?v=f0LmAy4BeJo,,1820.0,CHANNEL,wave2,uncategorized tutorial,
LWrWK-5Fm-8,What's New in Aspire 9.5? | Vectric,https://www.youtube.com/watch?v=LWrWK-5Fm-8,,4387.0,CHANNEL,wave2,uncategorized tutorial,
jeLFjVMfcb4,What's New in Aspire Version 10.5 | Vectric CNC Software,https://www.youtube.com/watch?v=jeLFjVMfcb4,,1095.0,CHANNEL,skip,what's-new marketing,
624YUws7rb4,What's New in Aspire Version 11 | Vectric CNC Software,https://www.youtube.com/watch?v=624YUws7rb4,,1145.0,CHANNEL,skip,what's-new marketing,
5jQMWRRQUY0,What's New in Aspire Version 11.5 | Vectric CNC Software,https://www.youtube.com/watch?v=5jQMWRRQUY0,,684.0,CHANNEL,skip,what's-new marketing,
kL0EMwh6IeY,What's New in Aspire? | Version 10,https://www.youtube.com/watch?v=kL0EMwh6IeY,,1712.0,CHANNEL,skip,what's-new marketing,
wjVpceekwIY,What's New in Cut2D Desktop V9.5,https://www.youtube.com/watch?v=wjVpceekwIY,,795.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
bbAWaAZTzaA,What's New in Cut2D Desktop Version 10.5 | Vectric CNC Software,https://www.youtube.com/watch?v=bbAWaAZTzaA,,693.0,CHANNEL,skip,what's-new marketing,
sR1tMIX2anY,What's New in Cut2D Desktop Version 11 | Vectric CNC Software,https://www.youtube.com/watch?v=sR1tMIX2anY,,533.0,CHANNEL,skip,what's-new marketing,
rwSi3KqzfJY,What's New in Cut2D Desktop Version 11.5 | Vectric CNC Software,https://www.youtube.com/watch?v=rwSi3KqzfJY,,462.0,CHANNEL,skip,what's-new marketing,
zPASsY8o0Zk,What's New in Cut2D Desktop? | Version 10,https://www.youtube.com/watch?v=zPASsY8o0Zk,,929.0,CHANNEL,skip,what's-new marketing,
OLFfjYMOdRA,What's New in Cut2D Pro V9.5,https://www.youtube.com/watch?v=OLFfjYMOdRA,,796.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
9rxZRz58n5s,What's New in Cut2D Pro Version 10.5 | Vectric CNC Software,https://www.youtube.com/watch?v=9rxZRz58n5s,,725.0,CHANNEL,skip,what's-new marketing,
0c8urfh2LCc,What's New in Cut2D Pro Version 11 | Vectric CNC Software,https://www.youtube.com/watch?v=0c8urfh2LCc,,558.0,CHANNEL,skip,what's-new marketing,
aN68EGPnp8g,What's New in Cut2D Pro Version 11.5 | Vectric CNC Software,https://www.youtube.com/watch?v=aN68EGPnp8g,,462.0,CHANNEL,skip,what's-new marketing,
uFo0pbBQwuY,What's New in Cut2D Pro | Version 10,https://www.youtube.com/watch?v=uFo0pbBQwuY,,1113.0,CHANNEL,skip,what's-new marketing,
9e4rGOC3rAg,What's New in V10.5 by Edward Powell | Vectric Worldwide UGM 2020,https://www.youtube.com/watch?v=9e4rGOC3rAg,,3070.0,CHANNEL,skip,project/marketing fluff,
L_nQRZWlt4Y,What's New in VCarve Desktop V9.5,https://www.youtube.com/watch?v=L_nQRZWlt4Y,,3289.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
8tgJpo4_gSU,What's New in VCarve Desktop Version 10.5 | Vectric CNC Software,https://www.youtube.com/watch?v=8tgJpo4_gSU,,973.0,CHANNEL,skip,what's-new marketing,
xDTBU1fY6pM,What's New in VCarve Desktop Version 11 | Vectric CNC Software,https://www.youtube.com/watch?v=xDTBU1fY6pM,,839.0,CHANNEL,skip,what's-new marketing,
kSUkwq7hWaw,What's New in VCarve Desktop Version 11.5 | Vectric CNC Software,https://www.youtube.com/watch?v=kSUkwq7hWaw,,604.0,CHANNEL,skip,what's-new marketing,
3MfSAYSek3E,What's New in VCarve Desktop | Version 10,https://www.youtube.com/watch?v=3MfSAYSek3E,,1100.0,CHANNEL,skip,what's-new marketing,
F_tJiRI7-Rc,What's New in VCarve Pro 9.5? | Vectric,https://www.youtube.com/watch?v=F_tJiRI7-Rc,,4407.0,CHANNEL,wave2,uncategorized tutorial,
cMqLJ_kSx-M,What's New in VCarve Pro Version 10.5 | Vectric CNC Software,https://www.youtube.com/watch?v=cMqLJ_kSx-M,,1006.0,CHANNEL,skip,what's-new marketing,
